Fecha,Anio,Guia,Cliente,Origen,Destino,Tipo_Carga,Peso_kg,Distancia_km,Transportista,Costo_Flete,Dias_Entrega,Estado
2025-09-15,2025,GUI-10740,Agroexportadora del Valle,Chiclayo,Arequipa,Perecibles,4308.61,509,Kargia Flota Norte,4392.49,1,Entregado
2025-09-15,2025,GUI-10741,Textiles Peruanos SAC,Trujillo,Huancayo,Perecibles,2589.6,420,Rutas Continentales SAC,2603.09,3,Retrasado
2025-09-15,2025,GUI-10742,Corporacion Metalica Peru,Cusco,Lima,Maquinaria industrial,3702.8,1044,Kargia Flota Norte,4315.03,2,Entregado
2025-09-15,2025,GUI-10743,Grupo Industrial Lima,Lima,Huancayo,Carga general,3127.98,266,Rutas Continentales SAC,1883.65,2,Entregado
2025-09-15,2025,GUI-10744,Corporacion Metalica Peru,Iquitos,Arequipa,Electrodomesticos,3970.05,397,Transportes Andina SAC,3375.24,2,Entregado
2025-09-16,2025,GUI-10745,Farmaceutica Nacional,Trujillo,Tacna,Maquinaria industrial,1908.6,871,TransPeru Cargo,1827.7,3,Entregado
2025-09-16,2025,GUI-10746,Comercial Andina SAC,Iquitos,Lima,Carga general,2446.18,985,Transportes Andina SAC,3510.57,1,Entregado
2025-09-16,2025,GUI-10747,Constructora Norte,Trujillo,Ica,Textiles,4003.85,360,Rutas Continentales SAC,3510.93,2,Entregado
2025-09-16,2025,GUI-10748,Comercial Andina SAC,Chiclayo,Ica,Documentos y paqueteria,3707.51,519,Rutas Continentales SAC,3212,1,Entregado
2025-09-16,2025,GUI-10749,Comercial Andina SAC,Lima,Chiclayo,Materiales de construccion,3257.55,735,Envios del Sur EIRL,3645.08,1,Entregado
2025-09-17,2025,GUI-10750,Comercial Andina SAC,Trujillo,Cusco,Documentos y paqueteria,995.17,698,Kargia Flota Norte,1957.43,2,Entregado
2025-09-17,2025,GUI-10751,Constructora Norte,Iquitos,Piura,Carga general,601.04,391,Kargia Flota Norte,966.92,3,Retrasado
2025-09-17,2025,GUI-10752,Grupo Industrial Lima,Ica,Tacna,Refrigerado,581.94,1065,Transportes Andina SAC,1989.26,2,Entregado
2025-09-17,2025,GUI-10753,Distribuidora Central,Lima,Tacna,Perecibles,3854.7,1244,Transportes Andina SAC,3404.12,4,Entregado
2025-09-17,2025,GUI-10754,Minera Altiplano,Huancayo,Trujillo,Carga general,1556.16,335,TransPeru Cargo,1992.1,1,Entregado
2025-09-17,2025,GUI-10755,Constructora Norte,Cusco,Chiclayo,Textiles,1518.41,628,TransPeru Cargo,2252.08,1,Entregado
2025-09-17,2025,GUI-10756,Minera Altiplano,Tacna,Arequipa,Documentos y paqueteria,3378.29,605,Transportes Andina SAC,3385.58,1,Entregado
2025-09-17,2025,GUI-10757,Farmaceutica Nacional,Piura,Chiclayo,Maquinaria industrial,2885.66,447,Logistica Rapida SAC,2310.98,1,Entregado
2025-09-18,2025,GUI-10758,Constructora Norte,Arequipa,Lima,Textiles,1536.56,979,TransPeru Cargo,2448.86,1,Entregado
2025-09-18,2025,GUI-10759,Comercial Andina SAC,Huancayo,Cusco,Maquinaria industrial,3451.05,893,Logistica Rapida SAC,4171.24,2,Entregado
2025-09-18,2025,GUI-10760,Grupo Industrial Lima,Trujillo,Chiclayo,Textiles,3863.16,461,Kargia Flota Norte,3539.4,3,Retrasado
2025-09-18,2025,GUI-10761,Farmaceutica Nacional,Iquitos,Trujillo,Maquinaria industrial,3717.54,693,Kargia Flota Norte,3815.2,1,Entregado
2025-09-18,2025,GUI-10762,Comercial Andina SAC,Iquitos,Lima,Perecibles,3775.85,1053,Transportes Andina SAC,4021.22,2,Entregado
2025-09-18,2025,GUI-10763,Distribuidora Central,Chiclayo,Piura,Perecibles,3562.99,443,Kargia Flota Norte,3188.32,1,Entregado
2025-09-18,2025,GUI-10764,Corporacion Metalica Peru,Iquitos,Cusco,Materiales de construccion,1691.29,479,Rutas Continentales SAC,1867.42,1,Entregado
2025-09-18,2025,GUI-10765,Industrias del Pacifico,Ica,Chiclayo,Perecibles,530.01,521,Logistica Rapida SAC,957.09,1,En transito
2025-09-18,2025,GUI-10766,Minera Altiplano,Lima,Huancayo,Textiles,4502.83,299,Transportes Andina SAC,4368.54,1,Entregado
2025-09-18,2025,GUI-10767,Minera Altiplano,Huancayo,Cusco,Refrigerado,718.37,898,Transportes Andina SAC,1652.92,3,Entregado
2025-09-18,2025,GUI-10768,Distribuidora Central,Huancayo,Arequipa,Perecibles,456.14,819,Kargia Flota Norte,1434.89,2,Entregado
2025-09-19,2025,GUI-10769,Minera Altiplano,Piura,Huancayo,Refrigerado,129.12,825,Rutas Continentales SAC,1117.1,2,Entregado
2025-09-19,2025,GUI-10770,Constructora Norte,Cusco,Arequipa,Textiles,4426.88,407,Rutas Continentales SAC,3472.08,1,Entregado
2025-09-19,2025,GUI-10771,Constructora Norte,Ica,Huancayo,Textiles,192.32,80,Rutas Continentales SAC,217.51,3,Retrasado
2025-09-19,2025,GUI-10772,Comercial Andina SAC,Chiclayo,Tacna,Textiles,2005.98,734,Kargia Flota Norte,2195.16,3,Entregado
2025-09-19,2025,GUI-10773,Farmaceutica Nacional,Ica,Huancayo,Carga general,1741.83,80,Envios del Sur EIRL,829.62,2,Entregado
2025-09-19,2025,GUI-10774,Comercial Andina SAC,Trujillo,Tacna,Textiles,604.74,920,Logistica Rapida SAC,1659.55,1,Entregado
2025-09-19,2025,GUI-10775,Industrias del Pacifico,Huancayo,Cusco,Textiles,1802.25,899,Logistica Rapida SAC,2420.8,2,Entregado
2025-09-19,2025,GUI-10776,Farmaceutica Nacional,Huancayo,Cusco,Perecibles,1876.77,962,Transportes Andina SAC,2179.99,1,Entregado
2025-09-20,2025,GUI-10777,Comercial Andina SAC,Cusco,Iquitos,Documentos y paqueteria,3744.42,476,Envios del Sur EIRL,2549.82,1,Entregado
2025-09-20,2025,GUI-10778,Minera Altiplano,Iquitos,Trujillo,Maquinaria industrial,3475.62,627,TransPeru Cargo,4052.78,2,Entregado
2025-09-20,2025,GUI-10779,Comercial Andina SAC,Iquitos,Lima,Electrodomesticos,4307.94,978,Kargia Flota Norte,4040.54,1,Entregado
2025-09-20,2025,GUI-10780,Farmaceutica Nacional,Chiclayo,Trujillo,Carga general,4254.8,398,Logistica Rapida SAC,2466.11,2,Entregado
2025-09-20,2025,GUI-10781,Agroexportadora del Valle,Trujillo,Lima,Perecibles,177.99,501,Logistica Rapida SAC,933.96,1,Entregado
2025-09-20,2025,GUI-10782,Farmaceutica Nacional,Huancayo,Arequipa,Documentos y paqueteria,1658.2,855,TransPeru Cargo,1888.45,3,Entregado
2025-09-20,2025,GUI-10783,Minera Altiplano,Cusco,Arequipa,Textiles,2337.47,486,TransPeru Cargo,2007.85,1,Entregado
2025-09-20,2025,GUI-10784,Comercial Andina SAC,Ica,Tacna,Refrigerado,574.98,1084,TransPeru Cargo,1631.12,3,Cancelado
2025-09-20,2025,GUI-10785,Comercial Andina SAC,Arequipa,Piura,Electrodomesticos,3742.7,411,TransPeru Cargo,2128.76,1,Entregado
2025-09-20,2025,GUI-10786,Grupo Industrial Lima,Cusco,Piura,Documentos y paqueteria,2485.35,506,Rutas Continentales SAC,2152.83,2,Entregado
2025-09-20,2025,GUI-10787,Grupo Industrial Lima,Arequipa,Lima,Maquinaria industrial,3371.62,999,Logistica Rapida SAC,3162.6,2,Entregado
2025-09-20,2025,GUI-10788,Corporacion Metalica Peru,Chiclayo,Ica,Carga general,1656.26,538,Transportes Andina SAC,1301.44,1,En transito
2025-09-21,2025,GUI-10789,Minera Altiplano,Tacna,Trujillo,Documentos y paqueteria,3657.63,958,Transportes Andina SAC,3911.68,2,En transito
2025-09-21,2025,GUI-10790,Agroexportadora del Valle,Tacna,Cusco,Carga general,4175.12,517,Envios del Sur EIRL,2879.91,2,Entregado
2025-09-21,2025,GUI-10791,Constructora Norte,Piura,Lima,Textiles,4773.27,1014,TransPeru Cargo,6012.24,3,Entregado
2025-09-21,2025,GUI-10792,Grupo Industrial Lima,Lima,Trujillo,Materiales de construccion,1559.55,505,Kargia Flota Norte,1833.61,1,Entregado
2025-09-21,2025,GUI-10793,Farmaceutica Nacional,Ica,Piura,Materiales de construccion,214.08,791,Transportes Andina SAC,1250,3,En transito
2025-09-22,2025,GUI-10794,Agroexportadora del Valle,Tacna,Cusco,Electrodomesticos,1578.52,533,Logistica Rapida SAC,1859.34,1,Entregado
2025-09-22,2025,GUI-10795,Textiles Peruanos SAC,Chiclayo,Tacna,Textiles,1119.82,837,Transportes Andina SAC,1732.09,1,Entregado
2025-09-22,2025,GUI-10796,Corporacion Metalica Peru,Lima,Cusco,Perecibles,2215.1,1083,TransPeru Cargo,2859.98,3,Entregado
2025-09-22,2025,GUI-10797,Industrias del Pacifico,Tacna,Piura,Electrodomesticos,4566.84,702,Kargia Flota Norte,3729.99,3,Entregado
2025-09-22,2025,GUI-10798,Grupo Industrial Lima,Lima,Tacna,Materiales de construccion,1697.8,1307,Transportes Andina SAC,2916.04,2,Entregado
2025-09-22,2025,GUI-10799,Distribuidora Central,Lima,Ica,Perecibles,1459.87,345,Envios del Sur EIRL,1092,1,Entregado
2025-09-22,2025,GUI-10800,Constructora Norte,Chiclayo,Cusco,Refrigerado,4082.74,558,Kargia Flota Norte,2816.08,1,En transito
2025-09-22,2025,GUI-10801,Constructora Norte,Ica,Lima,Electrodomesticos,2044.11,310,Transportes Andina SAC,1626.75,2,Entregado
2025-09-23,2025,GUI-10802,Comercial Andina SAC,Lima,Tacna,Perecibles,2632.57,1271,TransPeru Cargo,3150.67,2,Entregado
2025-09-23,2025,GUI-10803,Industrias del Pacifico,Piura,Cusco,Maquinaria industrial,4507.83,400,TransPeru Cargo,4281.95,1,Entregado
2025-09-23,2025,GUI-10804,Textiles Peruanos SAC,Arequipa,Ica,Materiales de construccion,3433.13,824,Envios del Sur EIRL,3260.98,3,Entregado
2025-09-23,2025,GUI-10805,Constructora Norte,Chiclayo,Huancayo,Perecibles,1971.34,605,Envios del Sur EIRL,1411.91,1,Entregado
2025-09-23,2025,GUI-10806,Minera Altiplano,Iquitos,Ica,Documentos y paqueteria,2284.48,841,Kargia Flota Norte,3047.41,1,Entregado
2025-09-23,2025,GUI-10807,Comercial Andina SAC,Cusco,Iquitos,Carga general,4507.48,402,Logistica Rapida SAC,3151.65,2,Entregado
2025-09-23,2025,GUI-10808,Minera Altiplano,Iquitos,Huancayo,Textiles,2095.88,808,Logistica Rapida SAC,1842.99,1,Entregado
2025-09-23,2025,GUI-10809,Agroexportadora del Valle,Piura,Chiclayo,Maquinaria industrial,2847.68,505,Kargia Flota Norte,2104.18,1,Entregado
2025-09-23,2025,GUI-10810,Comercial Andina SAC,Trujillo,Tacna,Perecibles,141.35,870,TransPeru Cargo,1476.8,3,Entregado
2025-09-23,2025,GUI-10811,Farmaceutica Nacional,Chiclayo,Ica,Perecibles,607.88,522,Rutas Continentales SAC,1335.93,1,Entregado
2025-09-23,2025,GUI-10812,Comercial Andina SAC,Iquitos,Trujillo,Materiales de construccion,2163.85,636,Kargia Flota Norte,1936.13,3,Entregado
2025-09-23,2025,GUI-10813,Agroexportadora del Valle,Ica,Piura,Electrodomesticos,774.15,747,Rutas Continentales SAC,1898.88,3,Entregado
2025-09-24,2025,GUI-10814,Constructora Norte,Cusco,Arequipa,Electrodomesticos,2330.22,485,Logistica Rapida SAC,2642.37,2,Entregado
2025-09-24,2025,GUI-10815,Textiles Peruanos SAC,Ica,Piura,Documentos y paqueteria,2654.07,797,Transportes Andina SAC,3781.18,2,En transito
2025-09-24,2025,GUI-10816,Agroexportadora del Valle,Huancayo,Tacna,Textiles,549.45,1089,Rutas Continentales SAC,1788.77,2,Entregado
2025-09-24,2025,GUI-10817,Grupo Industrial Lima,Piura,Lima,Textiles,4757.45,995,Logistica Rapida SAC,3413.79,2,Entregado
2025-09-24,2025,GUI-10818,Comercial Andina SAC,Piura,Ica,Materiales de construccion,332.6,849,TransPeru Cargo,1637.18,2,Entregado
2025-09-24,2025,GUI-10819,Industrias del Pacifico,Trujillo,Lima,Textiles,2549.14,564,Transportes Andina SAC,1893.37,2,Entregado
2025-09-25,2025,GUI-10820,Corporacion Metalica Peru,Cusco,Ica,Refrigerado,4000.44,852,Envios del Sur EIRL,3411.61,1,Entregado
2025-09-25,2025,GUI-10821,Corporacion Metalica Peru,Chiclayo,Trujillo,Electrodomesticos,3652.77,356,Rutas Continentales SAC,3242.35,1,Entregado
2025-09-25,2025,GUI-10822,Corporacion Metalica Peru,Iquitos,Cusco,Materiales de construccion,4749.4,486,Rutas Continentales SAC,3305.97,1,Entregado
2025-09-25,2025,GUI-10823,Farmaceutica Nacional,Chiclayo,Lima,Maquinaria industrial,2685.81,819,Transportes Andina SAC,3225.27,2,Entregado
2025-09-25,2025,GUI-10824,Farmaceutica Nacional,Arequipa,Tacna,Carga general,895.02,606,Kargia Flota Norte,1594.89,1,En transito
2025-09-25,2025,GUI-10825,Constructora Norte,Chiclayo,Iquitos,Textiles,3141.11,549,Rutas Continentales SAC,2342.95,1,Entregado
2025-09-26,2025,GUI-10826,Distribuidora Central,Ica,Tacna,Textiles,4331.71,1105,Envios del Sur EIRL,5094.17,2,Entregado
2025-09-26,2025,GUI-10827,Agroexportadora del Valle,Huancayo,Arequipa,Perecibles,908.7,823,Transportes Andina SAC,1803.71,1,Entregado
2025-09-26,2025,GUI-10828,Textiles Peruanos SAC,Ica,Trujillo,Documentos y paqueteria,4395.5,395,Kargia Flota Norte,2252.11,1,Entregado
2025-09-26,2025,GUI-10829,Comercial Andina SAC,Trujillo,Cusco,Electrodomesticos,3435.53,742,Transportes Andina SAC,3304.07,3,Entregado
2025-09-26,2025,GUI-10830,Textiles Peruanos SAC,Lima,Arequipa,Documentos y paqueteria,3846.75,1025,Kargia Flota Norte,3337.87,1,Entregado
2025-09-26,2025,GUI-10831,Agroexportadora del Valle,Tacna,Huancayo,Documentos y paqueteria,4277.28,1069,Logistica Rapida SAC,3461.42,4,En transito
2025-09-27,2025,GUI-10832,Comercial Andina SAC,Piura,Huancayo,Refrigerado,4402.52,777,Logistica Rapida SAC,4094.17,2,Entregado
2025-09-27,2025,GUI-10833,Minera Altiplano,Piura,Arequipa,Maquinaria industrial,671.33,383,Envios del Sur EIRL,896.42,1,Entregado
2025-09-27,2025,GUI-10834,Distribuidora Central,Ica,Tacna,Refrigerado,1565.96,1082,Logistica Rapida SAC,2018.45,2,Entregado
2025-09-27,2025,GUI-10835,Agroexportadora del Valle,Lima,Trujillo,Materiales de construccion,3156.01,509,Rutas Continentales SAC,2262.63,2,Entregado
2025-09-27,2025,GUI-10836,Minera Altiplano,Trujillo,Huancayo,Electrodomesticos,3519.81,347,Kargia Flota Norte,2070.73,1,Entregado
2025-09-27,2025,GUI-10837,Constructora Norte,Arequipa,Ica,Perecibles,1875.47,778,Transportes Andina SAC,2647.95,1,Entregado
2025-09-27,2025,GUI-10838,Agroexportadora del Valle,Huancayo,Trujillo,Perecibles,1868.83,391,Transportes Andina SAC,1842.81,2,Entregado
2025-09-27,2025,GUI-10839,Corporacion Metalica Peru,Ica,Trujillo,Perecibles,1529.87,394,TransPeru Cargo,1355.08,1,Entregado
2025-09-28,2025,GUI-10840,Comercial Andina SAC,Trujillo,Lima,Maquinaria industrial,2345.89,524,Transportes Andina SAC,2648.92,1,Entregado
2025-09-28,2025,GUI-10841,Industrias del Pacifico,Iquitos,Cusco,Refrigerado,4639.19,437,Envios del Sur EIRL,2110.81,1,Entregado
2025-09-28,2025,GUI-10842,Farmaceutica Nacional,Cusco,Trujillo,Materiales de construccion,87.83,685,Kargia Flota Norte,959.5,3,Entregado
2025-09-28,2025,GUI-10843,Farmaceutica Nacional,Piura,Lima,Carga general,1879.46,1031,Envios del Sur EIRL,3539.81,2,Entregado
2025-09-28,2025,GUI-10844,Farmaceutica Nacional,Lima,Chiclayo,Electrodomesticos,562.45,799,Transportes Andina SAC,1077.45,3,Entregado
2025-09-28,2025,GUI-10845,Comercial Andina SAC,Trujillo,Piura,Maquinaria industrial,1089.04,642,Transportes Andina SAC,1583.27,1,Entregado
2025-09-28,2025,GUI-10846,Farmaceutica Nacional,Ica,Tacna,Materiales de construccion,2445.56,1075,Transportes Andina SAC,2382.67,3,Entregado
2025-09-28,2025,GUI-10847,Farmaceutica Nacional,Trujillo,Iquitos,Maquinaria industrial,702.5,659,Rutas Continentales SAC,1424.26,1,Entregado
2025-09-29,2025,GUI-10848,Minera Altiplano,Huancayo,Chiclayo,Perecibles,3019.9,560,Kargia Flota Norte,2916.85,1,Entregado
2025-09-29,2025,GUI-10849,Farmaceutica Nacional,Ica,Piura,Materiales de construccion,609.24,847,Transportes Andina SAC,1545.43,2,Entregado
2025-09-29,2025,GUI-10850,Textiles Peruanos SAC,Trujillo,Huancayo,Textiles,261.01,416,Kargia Flota Norte,819.95,1,Entregado
2025-09-29,2025,GUI-10851,Distribuidora Central,Chiclayo,Piura,Maquinaria industrial,1661.57,539,Kargia Flota Norte,1863.19,1,Entregado
2025-09-29,2025,GUI-10852,Corporacion Metalica Peru,Lima,Piura,Electrodomesticos,3588.92,1031,Rutas Continentales SAC,3611.81,3,Entregado
2025-09-29,2025,GUI-10853,Constructora Norte,Lima,Tacna,Textiles,4248.07,1237,Rutas Continentales SAC,4769.51,4,Entregado
2025-09-30,2025,GUI-10854,Constructora Norte,Chiclayo,Lima,Carga general,2372.2,775,Envios del Sur EIRL,2417.4,3,En transito
2025-09-30,2025,GUI-10855,Constructora Norte,Arequipa,Lima,Refrigerado,2747.34,1046,Kargia Flota Norte,3391.03,3,Entregado
2025-09-30,2025,GUI-10856,Grupo Industrial Lima,Tacna,Lima,Maquinaria industrial,2589.95,1239,Kargia Flota Norte,3063.07,3,Entregado
2025-09-30,2025,GUI-10857,Comercial Andina SAC,Lima,Ica,Carga general,2917.95,304,TransPeru Cargo,1914.24,1,Entregado
2025-09-30,2025,GUI-10858,Distribuidora Central,Ica,Cusco,Maquinaria industrial,4339.69,929,Envios del Sur EIRL,4549.15,2,Entregado
2025-09-30,2025,GUI-10859,Farmaceutica Nacional,Arequipa,Cusco,Carga general,3966.1,394,Envios del Sur EIRL,3340.73,2,Entregado
2025-09-30,2025,GUI-10860,Grupo Industrial Lima,Piura,Cusco,Electrodomesticos,3715.33,471,Envios del Sur EIRL,3087.78,2,Entregado
2025-09-30,2025,GUI-10861,Textiles Peruanos SAC,Iquitos,Ica,Maquinaria industrial,4135.1,799,Kargia Flota Norte,4429.86,1,Entregado
2025-09-30,2025,GUI-10862,Distribuidora Central,Trujillo,Tacna,Perecibles,4625.04,982,Logistica Rapida SAC,4350,3,Entregado
2025-10-01,2025,GUI-10863,Corporacion Metalica Peru,Chiclayo,Tacna,Textiles,4288.01,842,TransPeru Cargo,4387.6,3,Entregado
2025-10-01,2025,GUI-10864,Agroexportadora del Valle,Cusco,Piura,Electrodomesticos,1311.5,460,Logistica Rapida SAC,1636.1,1,Entregado
2025-10-01,2025,GUI-10865,Textiles Peruanos SAC,Tacna,Huancayo,Materiales de construccion,1927.03,1151,Envios del Sur EIRL,2528.42,3,Entregado
2025-10-01,2025,GUI-10866,Industrias del Pacifico,Lima,Arequipa,Carga general,2655.35,1069,Envios del Sur EIRL,2344.09,3,Entregado
2025-10-01,2025,GUI-10867,Farmaceutica Nacional,Trujillo,Piura,Refrigerado,3606.28,684,Rutas Continentales SAC,2852.81,1,Entregado
2025-10-01,2025,GUI-10868,Distribuidora Central,Tacna,Iquitos,Materiales de construccion,1338.57,597,Logistica Rapida SAC,1462.19,2,Entregado
2025-10-01,2025,GUI-10869,Agroexportadora del Valle,Iquitos,Cusco,Electrodomesticos,1694,460,TransPeru Cargo,1829.82,1,Entregado
2025-10-02,2025,GUI-10870,Agroexportadora del Valle,Huancayo,Iquitos,Maquinaria industrial,3857.38,822,Logistica Rapida SAC,3550.44,2,Entregado
2025-10-02,2025,GUI-10871,Minera Altiplano,Chiclayo,Lima,Materiales de construccion,1650.01,755,Kargia Flota Norte,1901.28,2,Entregado
2025-10-02,2025,GUI-10872,Textiles Peruanos SAC,Tacna,Huancayo,Carga general,1744.73,1057,TransPeru Cargo,2616.38,4,Entregado
2025-10-02,2025,GUI-10873,Industrias del Pacifico,Arequipa,Trujillo,Refrigerado,4702.86,704,Rutas Continentales SAC,4777.29,1,Entregado
2025-10-02,2025,GUI-10874,Distribuidora Central,Iquitos,Piura,Perecibles,1610.84,343,Kargia Flota Norte,1028.7,1,Entregado
2025-10-02,2025,GUI-10875,Constructora Norte,Tacna,Trujillo,Carga general,3382.68,961,Rutas Continentales SAC,3631.96,2,Entregado
2025-10-02,2025,GUI-10876,Minera Altiplano,Trujillo,Lima,Refrigerado,1223.91,574,Logistica Rapida SAC,1230.34,1,Entregado
2025-10-02,2025,GUI-10877,Industrias del Pacifico,Chiclayo,Huancayo,Perecibles,1537.04,612,Rutas Continentales SAC,1716.5,1,Entregado
2025-10-02,2025,GUI-10878,Grupo Industrial Lima,Arequipa,Tacna,Electrodomesticos,1205.5,666,Transportes Andina SAC,1381.28,3,Entregado
2025-10-02,2025,GUI-10879,Constructora Norte,Iquitos,Lima,Documentos y paqueteria,374.7,1074,Envios del Sur EIRL,1734.28,2,Entregado
2025-10-03,2025,GUI-10880,Industrias del Pacifico,Chiclayo,Piura,Textiles,1811.24,447,Kargia Flota Norte,1585.47,1,Entregado
2025-10-03,2025,GUI-10881,Agroexportadora del Valle,Piura,Trujillo,Carga general,2470.9,627,Logistica Rapida SAC,1720.3,1,Cancelado
2025-10-03,2025,GUI-10882,Comercial Andina SAC,Cusco,Ica,Documentos y paqueteria,4623.76,881,Rutas Continentales SAC,4526.13,3,Entregado
2025-10-03,2025,GUI-10883,Agroexportadora del Valle,Piura,Ica,Materiales de construccion,1198.02,781,Rutas Continentales SAC,1685.37,3,Entregado
2025-10-03,2025,GUI-10884,Minera Altiplano,Chiclayo,Tacna,Textiles,2546.72,847,Envios del Sur EIRL,2173.5,6,Retrasado
2025-10-03,2025,GUI-10885,Distribuidora Central,Tacna,Trujillo,Refrigerado,2861.5,984,Transportes Andina SAC,3050.06,1,Entregado
2025-10-03,2025,GUI-10886,Comercial Andina SAC,Lima,Arequipa,Materiales de construccion,3153.52,972,Transportes Andina SAC,3155.17,3,Entregado
2025-10-03,2025,GUI-10887,Industrias del Pacifico,Piura,Huancayo,Textiles,1283.67,841,Rutas Continentales SAC,1985.29,1,Entregado
2025-10-03,2025,GUI-10888,Constructora Norte,Huancayo,Tacna,Maquinaria industrial,237.91,1151,Logistica Rapida SAC,1906.81,2,Entregado
2025-10-03,2025,GUI-10889,Distribuidora Central,Ica,Cusco,Refrigerado,4453.33,867,Rutas Continentales SAC,3930.81,2,Entregado
2025-10-03,2025,GUI-10890,Farmaceutica Nacional,Piura,Lima,Electrodomesticos,2566.91,1041,Kargia Flota Norte,3942.55,3,Entregado
2025-10-03,2025,GUI-10891,Industrias del Pacifico,Trujillo,Ica,Refrigerado,2006.1,333,Rutas Continentales SAC,1738.88,1,En transito
2025-10-04,2025,GUI-10892,Constructora Norte,Trujillo,Ica,Electrodomesticos,128.84,305,Logistica Rapida SAC,615.86,2,Entregado
2025-10-04,2025,GUI-10893,Textiles Peruanos SAC,Trujillo,Tacna,Materiales de construccion,3505.01,878,Transportes Andina SAC,4019.51,4,Retrasado
2025-10-04,2025,GUI-10894,Grupo Industrial Lima,Cusco,Tacna,Textiles,966,605,Transportes Andina SAC,1113.37,2,Entregado
2025-10-04,2025,GUI-10895,Agroexportadora del Valle,Tacna,Chiclayo,Documentos y paqueteria,3627.03,835,Envios del Sur EIRL,3297.14,1,En transito
2025-10-05,2025,GUI-10896,Minera Altiplano,Tacna,Chiclayo,Maquinaria industrial,4116.62,777,Kargia Flota Norte,3124.8,2,Entregado
2025-10-05,2025,GUI-10897,Farmaceutica Nacional,Piura,Trujillo,Documentos y paqueteria,3477.31,605,Envios del Sur EIRL,2865.7,1,Entregado
2025-10-05,2025,GUI-10898,Agroexportadora del Valle,Huancayo,Ica,Carga general,787.43,96,Logistica Rapida SAC,616.96,1,Entregado
2025-10-05,2025,GUI-10899,Textiles Peruanos SAC,Chiclayo,Iquitos,Electrodomesticos,1047.37,567,Transportes Andina SAC,1466.96,2,Entregado
2025-10-05,2025,GUI-10900,Minera Altiplano,Tacna,Chiclayo,Maquinaria industrial,1397.01,741,Rutas Continentales SAC,2291.66,3,Entregado
2025-10-06,2025,GUI-10901,Distribuidora Central,Piura,Cusco,Materiales de construccion,3912.77,437,TransPeru Cargo,3915.69,1,Entregado
